,ID урока,Дата старта урока,Роль пользователя,Текст сообщения,Дата сообщения,Разметка
879,417675,2024-03-14 16:50:21,user,фанзона,2024-03-14 17:36:23,12
880,417675,2024-03-14 16:50:21,user,Фанзона на концерте,2024-03-14 17:36:23,12
881,417675,2024-03-14 16:50:21,user,концерт,2024-03-14 17:36:26,12
882,417675,2024-03-14 16:50:21,user,ну я пошёл)),2024-03-14 17:36:43,12
883,417675,2024-03-14 16:50:21,user,ну я пойду?,2024-03-14 17:36:45,12
884,417675,2024-03-14 16:50:21,user,я??,2024-03-14 17:36:46,12
885,417675,2024-03-14 16:50:21,user,Только второй раз не надо в тест перезаходить),2024-03-14 17:37:01,12
886,417675,2024-03-14 16:50:21,user,брат близнец Сергеича выиграл?,2024-03-14 17:37:02,12
887,417675,2024-03-14 16:50:21,user,Мне вообще это не нужно ))),2024-03-14 17:37:09,12
888,417675,2024-03-14 16:50:21,user,картинка не отображается в вопросе,2024-03-14 17:37:13,12
889,417675,2024-03-14 16:50:21,user,Уберите вопросы с аналогиями. От них физически больно. Тот кто их придумал - садист :),2024-03-14 17:37:15,12
890,417675,2024-03-14 16:50:21,user,"Сергей, да, походу можно ливать тогда)",2024-03-14 17:37:18,12
891,417675,2024-03-14 16:50:21,user,все любят),2024-03-14 17:37:25,14
892,417675,2024-03-14 16:50:21,user,да; 2024-03-14T17:37:29.614Z,2024-03-14 17:37:29,12
893,417675,2024-03-14 16:50:21,user,Злой близнец?,2024-03-14 17:37:36,12
894,417675,2024-03-14 16:50:21,user,"А вы сейчас, это вы?",2024-03-14 17:37:39,12
895,417675,2024-03-14 16:50:21,user,Как из кино?,2024-03-14 17:37:39,12
896,417675,2024-03-14 16:50:21,user,и он первый,2024-03-14 17:37:41,12
897,417675,2024-03-14 16:50:21,user,НАУЧИ))),2024-03-14 17:37:44,12
898,417675,2024-03-14 16:50:21,user,А сейчас это точно не он? )))))),2024-03-14 17:37:46,12
899,417675,2024-03-14 16:50:21,user,железная маска?)),2024-03-14 17:37:49,12
900,417675,2024-03-14 16:50:21,user,среди нас,2024-03-14 17:37:51,12
901,417675,2024-03-14 16:50:21,user,он другую дисциплину ведет?,2024-03-14 17:37:56,12
902,417675,2024-03-14 16:50:21,user,я на 10 минут старше своего брата,2024-03-14 17:37:57,12
903,417675,2024-03-14 16:50:21,user,это все связи,2024-03-14 17:37:58,12
904,417675,2024-03-14 16:50:21,user,"там в одном вопросе разобрался с кодом, а второй как то можно повторить",2024-03-14 17:38:12,12
905,417675,2024-03-14 16:50:21,user,ложь,2024-03-14 17:38:40,12
906,417675,2024-03-14 16:50:21,user,Люди могут стоять,2024-03-14 17:38:44,12
907,417675,2024-03-14 16:50:21,user,Некоторые,2024-03-14 17:38:49,12
908,417675,2024-03-14 16:50:21,user,там стоят,2024-03-14 17:38:49,12
909,417675,2024-03-14 16:50:21,user,У нас не пронумеровано,2024-03-14 17:39:02,12
910,417675,2024-03-14 16:50:21,user,чебурашка на крыше гонял)),2024-03-14 17:39:13,12
911,417675,2024-03-14 16:50:21,user,вагоны сами являются массивом,2024-03-14 17:39:18,12
912,417675,2024-03-14 16:50:21,user,у нас 1 общий вагон ),2024-03-14 17:39:24,12
913,417675,2024-03-14 16:50:21,user,массив может быть из одного элемента?,2024-03-14 17:39:31,12
914,417675,2024-03-14 16:50:21,user,фейс контрроль,2024-03-14 17:39:31,12
915,417675,2024-03-14 16:50:21,user,если в европе то да в росси нет),2024-03-14 17:39:38,12
916,417675,2024-03-14 16:50:21,user,ложьььь,2024-03-14 17:39:44,12
917,417675,2024-03-14 16:50:21,user,места не пронумероаны,2024-03-14 17:40:06,12
918,417675,2024-03-14 16:50:21,user,а они друг на други будут))),2024-03-14 17:40:09,12
919,417675,2024-03-14 16:50:21,user,Не считается,2024-03-14 17:40:10,12
920,417675,2024-03-14 16:50:21,user,"дело не в билетах, а в самой фан зоне",2024-03-14 17:40:16,12
921,417675,2024-03-14 16:50:21,user,там места стоячие)),2024-03-14 17:40:16,12
922,417675,2024-03-14 16:50:21,user,кино да,2024-03-14 17:40:24,12
923,417675,2024-03-14 16:50:21,user,в фанзоне нет определённых мест,2024-03-14 17:40:26,12
924,417675,2024-03-14 16:50:21,user,здесь хаотичное их расположение,2024-03-14 17:40:28,12
925,417675,2024-03-14 16:50:21,user,места пронумерованы,2024-03-14 17:40:28,12
926,417675,2024-03-14 16:50:21,user,"Расположение ""объектов"" хаотичное",2024-03-14 17:40:29,12
927,417675,2024-03-14 16:50:21,user,там правило,2024-03-14 17:40:29,12
928,417675,2024-03-14 16:50:21,user,Точки отсчета нет,2024-03-14 17:40:33,12
929,417675,2024-03-14 16:50:21,user,там есть ячейки,2024-03-14 17:40:40,12
930,417675,2024-03-14 16:50:21,user,ячейка остается,2024-03-14 17:40:43,12
931,417675,2024-03-14 16:50:21,user,"Это странная аналогия, везде по разному",2024-03-14 17:40:48,12
932,417675,2024-03-14 16:50:21,user,любая толпа может быть массивом),2024-03-14 17:40:50,12
933,417675,2024-03-14 16:50:21,user,номеров нет,2024-03-14 17:40:51,12
934,417675,2024-03-14 16:50:21,user,Начало есть у массива и порядковый номер,2024-03-14 17:41:03,12
935,417675,2024-03-14 16:50:21,user,место в поезде или номер кресла,2024-03-14 17:41:06,12
936,417675,2024-03-14 16:50:21,user,"да, каждый шкафчик это массив",2024-03-14 17:41:40,12
937,417675,2024-03-14 16:50:21,user,есть индекс и значение,2024-03-14 17:41:55,12
938,417675,2024-03-14 16:50:21,user,не в этом смысл,2024-03-14 17:41:56,12
939,417675,2024-03-14 16:50:21,user,по этому новмеру можно узнать владельца,2024-03-14 17:42:16,12
940,417675,2024-03-14 16:50:21,user,"шкафчики - это масив, один шкафчик - не масив",2024-03-14 17:42:20,12
941,417675,2024-03-14 16:50:21,user,вещи его выкинут),2024-03-14 17:42:40,12
942,417675,2024-03-14 16:50:21,user,пронумерованный шкафчикЁ,2024-03-14 17:42:49,12
943,417675,2024-03-14 16:50:21,user,о; 2024-03-14T17:42:58.526Z,2024-03-14 17:42:58,12
944,417675,2024-03-14 16:50:21,user,87; 2024-03-14T17:43:01.617Z,2024-03-14 17:43:01,12
945,417675,2024-03-14 16:50:21,user,zero,2024-03-14 17:43:04,12
946,417675,2024-03-14 16:50:21,user,аххахаххаххаха,2024-03-14 17:43:07,13
947,417675,2024-03-14 16:50:21,user,На лекции было сказано,2024-03-14 17:43:07,12
948,417675,2024-03-14 16:50:21,user,не успел),2024-03-14 17:43:10,12
949,417675,2024-03-14 16:50:21,user,он уже прочел ответ,2024-03-14 17:43:20,12
950,417675,2024-03-14 16:50:21,user,"Было на лекции, 0.",2024-03-14 17:43:21,12
951,417675,2024-03-14 16:50:21,user,Он написал 0,2024-03-14 17:43:22,12
952,417675,2024-03-14 16:50:21,user,Даь,2024-03-14 17:43:31,12
953,417675,2024-03-14 16:50:21,user,В паскале 1,2024-03-14 17:43:32,12
955,417675,2024-03-14 16:50:21,user,не можно,2024-03-14 17:43:37,16
956,417675,2024-03-14 16:50:21,user,нельзя это дефолт,2024-03-14 17:43:46,16
957,417675,2024-03-14 16:50:21,user,ахаха нельзя,2024-03-14 17:43:53,16
958,417675,2024-03-14 16:50:21,user,тогда нужно считать от 1 до 256,2024-03-14 17:43:56,12
959,417675,2024-03-14 16:50:21,user,а((,2024-03-14 17:44:00,12
961,417675,2024-03-14 16:50:21,user,Завалили бедного,2024-03-14 17:44:08,12
963,417675,2024-03-14 16:50:21,user,"на то он и первый, что нулевой!))",2024-03-14 17:44:08,12
966,417675,2024-03-14 16:50:21,user,"Магомед, это было в лекции",2024-03-14 17:44:42,12
968,417675,2024-03-14 16:50:21,user,чтобы не вычитать 1,2024-03-14 17:44:55,12
969,417675,2024-03-14 16:50:21,user,потому что 0000 - FFFF,2024-03-14 17:44:56,12
970,417675,2024-03-14 16:50:21,user,"Магомед это на 2 лекции было, просто примите что индексация начинается с нуля)",2024-03-14 17:45:02,12
972,417675,2024-03-14 16:50:21,user,программистам не нравится делать лишний рассчет,2024-03-14 17:45:04,12
974,417675,2024-03-14 16:50:21,user,разума,2024-03-14 17:45:05,12
977,417675,2024-03-14 16:50:21,user,"смысла нет, лишеня нагрузга на ЦП",2024-03-14 17:45:39,12
978,417675,2024-03-14 16:50:21,user,Просто использовать <10 и всё будет ок,2024-03-14 17:45:40,12
979,417675,2024-03-14 16:50:21,user,поэтому начинается с 0,2024-03-14 17:45:51,12
981,417675,2024-03-14 16:50:21,user,Пятница 13ое,2024-03-14 17:46:04,12
982,417675,2024-03-14 16:50:21,user,3+10,2024-03-14 17:46:08,12
983,417675,2024-03-14 16:50:21,user,13; 2024-03-14T17:46:18.606Z,2024-03-14 17:46:18,12
984,417675,2024-03-14 16:50:21,user,не смотри в чат,2024-03-14 17:46:19,12
985,417675,2024-03-14 16:50:21,user,игрушка дьявола,2024-03-14 17:46:33,12
986,417675,2024-03-14 16:50:21,user,давай в чате неправильные ответы писать),2024-03-14 17:46:40,16
987,417675,2024-03-14 16:50:21,user,"Выход на ""да""",2024-03-14 17:46:45,12
988,417675,2024-03-14 16:50:21,user,более 40 если input,2024-03-14 17:46:48,12
992,417675,2024-03-14 16:50:21,user,не в этом беда то),2024-03-14 17:47:08,12
993,417675,2024-03-14 16:50:21,user,правильное расположение на yes или No,2024-03-14 17:47:16,12
996,417675,2024-03-14 16:50:21,user,16; 2024-03-14T17:47:45.924Z,2024-03-14 17:47:45,12
997,417675,2024-03-14 16:50:21,user,16; 2024-03-14T17:47:51.863Z,2024-03-14 17:47:51,12
998,417675,2024-03-14 16:50:21,user,тю 16,2024-03-14 17:47:58,12
1001,321813,2024-03-02 12:56:26,user,пока; 2024-03-02T14:29:01.773Z,2024-03-02 14:29:01,20
1002,321813,2024-03-02 12:56:26,user,пока; 2024-03-02T14:29:07.513Z,2024-03-02 14:29:07,20
1003,321813,2024-03-02 12:56:26,user,досвидания; 2024-03-02T14:29:08.331Z,2024-03-02 14:29:08,20
1004,321813,2024-03-02 12:56:26,user,всем привет,2024-03-02 12:58:55,1
1005,321813,2024-03-02 12:56:26,user,салам,2024-03-02 12:59:03,1
1006,321813,2024-03-02 12:56:26,user,здравствуйте,2024-03-02 12:59:12,1
1009,321813,2024-03-02 12:56:26,user,но не работает,2024-03-02 12:59:29,1
1012,321813,2024-03-02 12:56:26,user,почему нас толькоидвое,2024-03-02 12:59:55,12
1013,321813,2024-03-02 12:56:26,user,ой,2024-03-02 13:00:01,1
1014,321813,2024-03-02 12:56:26,user,да сеня тот же вопрос,2024-03-02 13:00:12,1
1015,321813,2024-03-02 12:56:26,user,"Аня, ку",2024-03-02 13:01:00,1
1016,321813,2024-03-02 12:56:26,user,здарова,2024-03-02 13:01:09,1
1017,321813,2024-03-02 12:56:26,user,привет,2024-03-02 13:01:11,1
1018,321813,2024-03-02 12:56:26,user,Андрюха не придет,2024-03-02 13:01:32,12
1019,321813,2024-03-02 12:56:26,user,Саня опоздает,2024-03-02 13:01:36,12
1020,321813,2024-03-02 12:56:26,user,Саши тож не юудет,2024-03-02 13:01:54,12
1023,321813,2024-03-02 12:56:26,user,"он писал, что уехал по делам и просто не успевает вовремя на занятие",2024-03-02 13:02:35,12
1024,321813,2024-03-02 12:56:26,user,а чё ты у меня спрашиваешь у него спроси,2024-03-02 13:03:08,1
1025,321813,2024-03-02 12:56:26,user,меклис привет,2024-03-02 13:03:19,12
1026,321813,2024-03-02 12:56:26,user,ну типо ты сказала что его не будет,2024-03-02 13:03:23,1
1027,321813,2024-03-02 12:56:26,user,"Меклис, ку",2024-03-02 13:03:28,12
1028,321813,2024-03-02 12:56:26,user,саша сказал то что его не будет,2024-03-02 13:04:39,12
1029,321813,2024-03-02 12:56:26,user,не факт,2024-03-02 13:05:02,12
1030,321813,2024-03-02 12:56:26,user,Президент,2024-03-02 13:10:07,17
1031,321813,2024-03-02 12:56:26,user,должны быть,2024-03-02 13:11:38,12
1032,321813,2024-03-02 12:56:26,user,"блин, уже 29 урок",2024-03-02 13:11:40,12
1033,321813,2024-03-02 12:56:26,user,скоро мы не будем видиться каждую неделю(,2024-03-02 13:11:51,12
1034,321813,2024-03-02 12:56:26,user,ага,2024-03-02 13:11:59,12
1035,321813,2024-03-02 12:56:26,user,даа,2024-03-02 13:12:04,12
1041,321813,2024-03-02 12:56:26,user,of,2024-03-02 13:21:18,12
1042,321813,2024-03-02 12:56:26,user,ща,2024-03-02 13:21:20,12
1047,321813,2024-03-02 12:56:26,user,ок,2024-03-02 13:25:11,12
1055,321813,2024-03-02 12:56:26,user,первый готов,2024-03-02 13:39:25,12
1057,321813,2024-03-02 12:56:26,user,нашего,2024-03-02 13:40:23,12
1058,321813,2024-03-02 12:56:26,user,да,2024-03-02 13:40:33,12
1061,321813,2024-03-02 12:56:26,user,заказ еды,2024-03-02 13:51:07,12
1062,321813,2024-03-02 12:56:26,user,прослушивание музыки,2024-03-02 13:51:23,12
1064,321813,2024-03-02 12:56:26,user,продажа одежды,2024-03-02 13:52:02,12
1065,321813,2024-03-02 12:56:26,user,не,2024-03-02 13:53:13,12
1066,321813,2024-03-02 12:56:26,user,ура,2024-03-02 13:53:26,12
1068,321813,2024-03-02 12:56:26,user,gjyznyj,2024-03-02 14:00:40,15
1073,321813,2024-03-02 12:56:26,user,а,2024-03-02 14:05:32,12
1077,321813,2024-03-02 12:56:26,user,красно желтый,2024-03-02 14:27:20,12
1078,321813,2024-03-02 12:56:26,user,красный,2024-03-02 14:27:20,12
1079,321813,2024-03-02 12:56:26,user,красно-желтый,2024-03-02 14:27:24,12
1080,321814,2024-03-09 12:50:28,user,Здравия желаю,2024-03-09 12:59:48,1
1081,321814,2024-03-09 12:50:28,user,Отставить,2024-03-09 13:00:36,12
1082,321814,2024-03-09 12:50:28,user,"Сержант, посему не на учениях?",2024-03-09 13:00:52,12
1083,321814,2024-03-09 12:50:28,user,"Спал, товарищ лейтенант",2024-03-09 13:01:12,12
1084,321814,2024-03-09 12:50:28,user,"Какой я вам лейтинант, ты говоришь с начальником роты",2024-03-09 13:01:48,12
1085,321814,2024-03-09 12:50:28,user,Марш на учения,2024-03-09 13:02:11,12
1086,321814,2024-03-09 12:50:28,user,"извиняюсь, начальник роты",2024-03-09 13:02:14,12
1087,321814,2024-03-09 12:50:28,user,стартую,2024-03-09 13:02:21,12
1088,321814,2024-03-09 12:50:28,user,Тотоже,2024-03-09 13:02:26,12
1089,321814,2024-03-09 12:50:28,user,хахаха,2024-03-09 13:02:40,12
1094,321814,2024-03-09 12:50:28,user,"нам не хватает товарища лейтенанта, прапорщика,",2024-03-09 13:03:10,12
1095,321814,2024-03-09 12:50:28,user,товарища копа,2024-03-09 13:03:21,12
1097,321814,2024-03-09 12:50:28,user,коп,2024-03-09 13:04:31,12
1098,321814,2024-03-09 12:50:28,user,мент,2024-03-09 13:04:33,12
1100,321814,2024-03-09 12:50:28,user,Так говорите правильно,2024-03-09 13:04:56,12
1101,321814,2024-03-09 12:50:28,user,Товарища мелиционера,2024-03-09 13:05:06,12
1102,321814,2024-03-09 12:50:28,user,"ну ладно, товарища копчика",2024-03-09 13:05:09,12
1103,321814,2024-03-09 12:50:28,user,милиционера,2024-03-09 13:05:12,12
1104,321814,2024-03-09 12:50:28,user,здравьте,2024-03-09 13:05:14,1
1105,321814,2024-03-09 12:50:28,user,Зрасте,2024-03-09 13:05:15,1
1106,321814,2024-03-09 12:50:28,user,Здрасьте*; 2024-03-09T13:05:19.867Z,2024-03-09 13:05:19,1
1108,321814,2024-03-09 12:50:28,user,турагенство,2024-03-09 13:05:55,12
1109,321814,2024-03-09 12:50:28,user,опа,2024-03-09 13:06:14,12
1110,321814,2024-03-09 12:50:28,user,афигеть,2024-03-09 13:09:48,12
1112,321814,2024-03-09 12:50:28,user,дальше,2024-03-09 13:14:00,12
1116,321814,2024-03-09 12:50:28,user,блин,2024-03-09 13:28:25,12
1121,321814,2024-03-09 12:50:28,user,я тут,2024-03-09 13:44:49,12
1122,321814,2024-03-09 12:50:28,user,я,2024-03-09 13:44:59,12
1124,321814,2024-03-09 12:50:28,user,та и писал*,2024-03-09 13:46:13,1
1131,321814,2024-03-09 12:50:28,user,понял,2024-03-09 14:07:25,12
1134,321814,2024-03-09 12:50:28,user,сейчас?,2024-03-09 14:28:45,12
1135,321814,2024-03-09 12:50:28,user,покаааа; 2024-03-09T14:30:15.410Z,2024-03-09 14:30:15,1
1142,321815,2024-03-16 12:53:39,user,я пока делаю,2024-03-16 13:39:37,12
1143,321815,2024-03-16 12:53:39,user,сразу дизайн,2024-03-16 13:40:21,12
1145,321815,2024-03-16 12:53:39,user,ну ладно,2024-03-16 13:40:49,12
1146,321815,2024-03-16 12:53:39,user,я поверх делала,2024-03-16 13:41:50,12
1152,321815,2024-03-16 12:53:39,user,ну типо вдруг клавиатура отказала,2024-03-16 13:56:47,12
1156,321815,2024-03-16 12:53:39,user,не видно,2024-03-16 14:00:54,12
1159,321815,2024-03-16 12:53:39,user,неа,2024-03-16 14:01:37,12
1161,321815,2024-03-16 12:53:39,user,нет,2024-03-16 14:02:08,12
1164,321815,2024-03-16 12:53:39,user,есть,2024-03-16 14:03:07,12
1165,321815,2024-03-16 12:53:39,user,работает,2024-03-16 14:03:08,12
1176,321815,2024-03-16 12:53:39,user,ну дааа,2024-03-16 14:23:36,12
1179,321815,2024-03-16 12:53:39,user,ааааааа,2024-03-16 14:24:32,12
1180,321815,2024-03-16 12:53:39,user,ух,2024-03-16 14:24:32,12
1185,321815,2024-03-16 12:53:39,user,девочки пока что),2024-03-16 14:25:02,12
1187,321815,2024-03-16 12:53:39,user,пхавпхпхфахыфавхфы,2024-03-16 14:25:19,12
1188,321815,2024-03-16 12:53:39,user,аххах,2024-03-16 14:25:21,12
1189,321815,2024-03-16 12:53:39,user,иеклис,2024-03-16 14:25:32,12
1195,321815,2024-03-16 12:53:39,user,хахахаха,2024-03-16 14:26:12,12
1196,321815,2024-03-16 12:53:39,user,ну да),2024-03-16 14:26:22,12
1198,321815,2024-03-16 12:53:39,user,аша,2024-03-16 14:26:26,12
1204,321815,2024-03-16 12:53:39,user,о,2024-03-16 14:27:59,12
1213,321815,2024-03-16 12:53:39,user,аааа дааа,2024-03-16 14:29:28,12
1216,321815,2024-03-16 12:53:39,user,хорошо,2024-03-16 14:31:16,12
1220,321815,2024-03-16 12:53:39,user,пока; 2024-03-16T14:33:17.121Z,2024-03-16 14:33:17,12
1221,321815,2024-03-16 12:53:39,user,до свидания; 2024-03-16T14:33:18.555Z,2024-03-16 14:33:18,12
1222,321816,2024-03-23 12:51:59,user,Привет!,2024-03-23 12:56:33,12
1225,321816,2024-03-23 12:51:59,user,"да, готов",2024-03-23 12:56:44,12
1228,321816,2024-03-23 12:51:59,user,ща посмотрим,2024-03-23 12:57:30,12
1229,321816,2024-03-23 12:51:59,user,аня,2024-03-23 12:57:41,12
1230,321816,2024-03-23 12:51:59,user,о спасибо,2024-03-23 12:57:48,12
1237,321816,2024-03-23 12:51:59,user,чутка есть,2024-03-23 12:59:24,12
1238,321816,2024-03-23 12:51:59,user,ну да,2024-03-23 12:59:31,12
1240,321816,2024-03-23 12:51:59,user,ппц,2024-03-23 12:59:39,12
1241,321816,2024-03-23 12:51:59,user,это как,2024-03-23 12:59:44,12
1245,321816,2024-03-23 12:51:59,user,ну такое себе,2024-03-23 13:00:52,12
1247,321816,2024-03-23 12:51:59,user,есть такое,2024-03-23 13:02:15,12
1249,321816,2024-03-23 12:51:59,user,ютубчик),2024-03-23 13:03:04,12
1250,321816,2024-03-23 12:51:59,user,ну не совсем так,2024-03-23 13:03:09,12
1254,321816,2024-03-23 12:51:59,user,ждем,2024-03-23 13:03:39,12
1255,321816,2024-03-23 12:51:59,user,Привеееет!,2024-03-23 13:04:11,1
1256,321816,2024-03-23 12:51:59,user,не со мной,2024-03-23 13:04:28,12
1257,321816,2024-03-23 12:51:59,user,со мной,2024-03-23 13:04:32,12
1261,321816,2024-03-23 12:51:59,user,та все будет хорошо,2024-03-23 13:05:12,12
1262,321816,2024-03-23 12:51:59,user,ужас,2024-03-23 13:05:13,12
1265,321816,2024-03-23 12:51:59,user,я с ником Hhru,2024-03-23 13:05:30,12
1267,321816,2024-03-23 12:51:59,user,у меня тоже,2024-03-23 13:05:49,12
1276,321816,2024-03-23 12:51:59,user,мне тоже,2024-03-23 13:10:06,12
1277,321816,2024-03-23 12:51:59,user,согл,2024-03-23 13:10:11,12
1278,321816,2024-03-23 12:51:59,user,ааааа,2024-03-23 13:10:14,12
1283,321816,2024-03-23 12:51:59,user,и у меня,2024-03-23 13:12:29,12
1285,321816,2024-03-23 12:51:59,user,не грузит,2024-03-23 13:13:00,12
1286,321816,2024-03-23 12:51:59,user,lf,2024-03-23 13:13:03,12
1287,321816,2024-03-23 12:51:59,user,у мен,2024-03-23 13:13:09,12
1296,321816,2024-03-23 12:51:59,user,оу ноу,2024-03-23 13:16:48,12
1297,321816,2024-03-23 12:51:59,user,ааа,2024-03-23 13:16:54,12
1298,321816,2024-03-23 12:51:59,user,нееет,2024-03-23 13:16:55,12
1300,321816,2024-03-23 12:51:59,user,хахаах,2024-03-23 13:17:03,12
1301,321816,2024-03-23 12:51:59,user,все хорошо,2024-03-23 13:17:08,12
1304,321816,2024-03-23 12:51:59,user,с камерой),2024-03-23 13:17:24,12
1308,321816,2024-03-23 12:51:59,user,эх,2024-03-23 13:18:59,12
1313,321816,2024-03-23 12:51:59,user,отлично,2024-03-23 13:24:10,12
1314,321816,2024-03-23 12:51:59,user,это вау,2024-03-23 13:24:11,12
1315,321816,2024-03-23 12:51:59,user,супер,2024-03-23 13:24:15,12
1316,321816,2024-03-23 12:51:59,user,жиза,2024-03-23 13:24:17,12
1317,321816,2024-03-23 12:51:59,user,классно,2024-03-23 13:24:21,12
1319,321816,2024-03-23 12:51:59,user,ноут не выдержит,2024-03-23 13:24:47,12
1321,321816,2024-03-23 12:51:59,user,теперь..,2024-03-23 13:25:02,12
1322,321816,2024-03-23 12:51:59,user,все,2024-03-23 13:25:05,12
1333,321816,2024-03-23 12:51:59,user,а если у меня проект на 30 секунд? хаыхваых,2024-03-23 13:28:32,12
1334,321816,2024-03-23 12:51:59,user,"все хорошо, спасибо арс",2024-03-23 13:28:47,12
1335,321816,2024-03-23 12:51:59,user,презентация*,2024-03-23 13:28:49,12
1336,321816,2024-03-23 12:51:59,user,миленькая цветовая гамма,2024-03-23 13:29:11,12
1337,321816,2024-03-23 12:51:59,user,а мне нравится,2024-03-23 13:29:52,12
1340,321816,2024-03-23 12:51:59,user,жди,2024-03-23 13:30:37,12
1341,321816,2024-03-23 12:51:59,user,мне тоже нравится,2024-03-23 13:30:55,12
1346,321816,2024-03-23 12:51:59,user,было не так страшно,2024-03-23 13:31:37,12
1348,321816,2024-03-23 12:51:59,user,"я испугался, у меня флешка с интернетом вылетела",2024-03-23 13:37:41,12
1349,321816,2024-03-23 12:51:59,user,очень крутая и интересная задумка (тема) приложения!,2024-03-23 13:37:56,12
1354,321816,2024-03-23 12:51:59,user,мне очень понравилось,2024-03-23 13:40:04,12
1355,321816,2024-03-23 12:51:59,user,очень классно получилось,2024-03-23 13:40:25,12
1358,321816,2024-03-23 12:51:59,user,Вопросов 0,2024-03-23 13:41:25,12
1359,321816,2024-03-23 12:51:59,user,классное приложение,2024-03-23 13:41:30,12
1362,321816,2024-03-23 12:51:59,user,ну не знаю),2024-03-23 13:42:10,12
1363,321816,2024-03-23 12:51:59,user,пжж,2024-03-23 13:42:14,12
1366,321816,2024-03-23 12:51:59,user,я хоть несколько слов возьму,2024-03-23 13:42:27,12
1367,321816,2024-03-23 12:51:59,user,так у меня и проект огромный,2024-03-23 13:42:38,12
1374,321816,2024-03-23 12:51:59,user,даааа,2024-03-23 13:43:39,12
1375,321816,2024-03-23 12:51:59,user,можно еще раз тему?,2024-03-23 13:43:58,12
1376,321816,2024-03-23 12:51:59,user,переводчик вроде,2024-03-23 13:44:09,12
1378,321816,2024-03-23 12:51:59,user,ничего себе задумка,2024-03-23 13:45:42,12
1379,321816,2024-03-23 12:51:59,user,мне понравилось,2024-03-23 13:45:56,12
1380,321816,2024-03-23 12:51:59,user,"очень красочно, и приятно смотреть",2024-03-23 13:46:16,12
1381,321816,2024-03-23 12:51:59,user,дуолинго,2024-03-23 13:46:21,12
1384,321816,2024-03-23 12:51:59,user,"есть комментарий, проект идеальный",2024-03-23 13:47:21,12
1385,321816,2024-03-23 12:51:59,user,идея классная,2024-03-23 13:47:23,12
1387,321816,2024-03-23 12:51:59,user,давайте перерыв,2024-03-23 13:47:47,12
1389,321816,2024-03-23 12:51:59,user,андрей,2024-03-23 13:47:52,12
1391,321816,2024-03-23 12:51:59,user,а то мы все молчим,2024-03-23 13:48:10,12
1392,321816,2024-03-23 12:51:59,user,сразу идея хорошая,2024-03-23 13:49:03,12
1393,321816,2024-03-23 12:51:59,user,согласен,2024-03-23 13:49:10,12
1394,321816,2024-03-23 12:51:59,user,продуманно да,2024-03-23 13:49:12,12
1395,321816,2024-03-23 12:51:59,user,очень классно,2024-03-23 13:51:04,12
1396,321816,2024-03-23 12:51:59,user,мне очень нравится,2024-03-23 13:51:19,12
1397,321816,2024-03-23 12:51:59,user,имба проект,2024-03-23 13:51:24,12
1399,321816,2024-03-23 12:51:59,user,очень красивый,2024-03-23 13:51:41,12
1400,321816,2024-03-23 12:51:59,user,у всех очень классные проекты,2024-03-23 13:51:51,12
1401,321816,2024-03-23 12:51:59,user,пропал,2024-03-23 13:53:52,12
1402,321816,2024-03-23 12:51:59,user,да ну нет,2024-03-23 13:53:57,12
1404,321816,2024-03-23 12:51:59,user,ахаахаха,2024-03-23 13:54:02,12
1406,321816,2024-03-23 12:51:59,user,щас щас щас,2024-03-23 13:54:07,12
1407,321816,2024-03-23 12:51:59,user,ахаахах,2024-03-23 13:54:09,12
1408,321816,2024-03-23 12:51:59,user,а ну ладно,2024-03-23 13:54:10,12
1409,321816,2024-03-23 12:51:59,user,очень классно же,2024-03-23 13:55:35,12
1410,321816,2024-03-23 12:51:59,user,аккуратненко,2024-03-23 13:55:48,12
1411,321816,2024-03-23 12:51:59,user,все молодцы вообще,2024-03-23 13:56:11,12
1412,321816,2024-03-23 12:51:59,user,хахахах,2024-03-23 13:56:17,12
1415,321816,2024-03-23 12:51:59,user,ниче себе красиво,2024-03-23 13:59:15,12
1416,321816,2024-03-23 12:51:59,user,"круто! детально, многофункционально, красочно красиво, как будто в мультике
Анимации потрясающие)",2024-03-23 14:01:35,12
1417,321816,2024-03-23 12:51:59,user,это вообще законно так идеально делать,2024-03-23 14:01:38,12
1418,321816,2024-03-23 12:51:59,user,я в шоке,2024-03-23 14:01:47,12
1419,321816,2024-03-23 12:51:59,user,это супер,2024-03-23 14:01:53,12
1420,321816,2024-03-23 12:51:59,user,все так продуманно,2024-03-23 14:01:54,12
1421,321816,2024-03-23 12:51:59,user,вау,2024-03-23 14:01:59,12
1422,321816,2024-03-23 12:51:59,user,согласна,2024-03-23 14:02:06,12
1424,321816,2024-03-23 12:51:59,user,это очень круто,2024-03-23 14:02:19,12
1425,321816,2024-03-23 12:51:59,user,шок,2024-03-23 14:02:23,12
1426,321816,2024-03-23 12:51:59,user,очень красиво,2024-03-23 14:02:34,12
1427,321816,2024-03-23 12:51:59,user,ШООК,2024-03-23 14:02:37,12
1428,321816,2024-03-23 12:51:59,user,анимированые картинки,2024-03-23 14:03:55,12
1429,321816,2024-03-23 12:51:59,user,гифки,2024-03-23 14:04:05,12
1432,321816,2024-03-23 12:51:59,user,"Саня, просто имба проект",2024-03-23 14:05:34,12
1433,321816,2024-03-23 12:51:59,user,"нет, все шикарно",2024-03-23 14:05:46,12
