,ID урока,Дата старта урока,Роль пользователя,Текст сообщения,Дата сообщения,Разметка
2055,332153,2024-03-05 14:50:25,user,хеллоооооу,2024-03-05 14:54:56,1
2056,332153,2024-03-05 14:50:25,user,здраствуйте,2024-03-05 14:59:22,1
2058,332153,2024-03-05 14:50:25,user,обнадёживает,2024-03-05 15:00:51,12
2060,332153,2024-03-05 14:50:25,user,33?,2024-03-05 15:03:39,15
2061,332153,2024-03-05 14:50:25,user,ЧЕГО?,2024-03-05 16:27:24,12
2062,332153,2024-03-05 14:50:25,user,УЖЕ?,2024-03-05 16:27:26,12
2063,332153,2024-03-05 14:50:25,user,ураааааа,2024-03-05 16:27:28,13
2064,332153,2024-03-05 14:50:25,user,КАК,2024-03-05 16:27:29,12
2065,332153,2024-03-05 14:50:25,user,дипломмм,2024-03-05 16:27:31,12
2066,332153,2024-03-05 14:50:25,user,Диплоооом,2024-03-05 16:27:40,12
2068,332153,2024-03-05 14:50:25,user,ьтам юовт,2024-03-05 16:28:20,15
2071,332153,2024-03-05 14:50:25,user,Я сделаю вирус,2024-03-05 16:28:51,16
2072,332153,2024-03-05 14:50:25,user,Можно?,2024-03-05 16:28:53,12
2073,332153,2024-03-05 14:50:25,user,ЕЕЕЕ,2024-03-05 16:28:58,13
2074,332153,2024-03-05 14:50:25,user,до свидания; 2024-03-05T16:29:12.148Z,2024-03-05 16:29:12,20
2076,332153,2024-03-05 14:50:25,user,до свидания; 2024-03-05T16:29:14.390Z,2024-03-05 16:29:14,20
2077,332153,2024-03-05 14:50:25,user,До свидания; 2024-03-05T16:29:17.764Z,2024-03-05 16:29:17,20
2081,332153,2024-03-05 15:04:40,user,так никогда или опять?,2024-03-05 15:08:30,12
2082,332153,2024-03-05 15:04:40,user,"ой, футболку что ли надевать?",2024-03-05 15:09:03,12
2083,332153,2024-03-05 15:04:40,user,балин,2024-03-05 15:09:19,16
2084,332153,2024-03-05 15:04:40,user,без кожи,2024-03-05 15:09:34,12
2086,332153,2024-03-05 15:04:40,user,хорошо*; 2024-03-05T15:42:31.378Z,2024-03-05 15:42:31,13
2087,332153,2024-03-05 15:22:00,user,Хорошо; 2024-03-05T15:42:06.955Z,2024-03-05 15:42:06,13
2088,332154,2024-03-12 14:51:24,user,https://vk.com/market-79759696?w=product-79759696_,,19
2091,332154,2024-03-12 14:51:24,user,выпускайте кракена,2024-03-12 15:00:07,12
2093,332154,2024-03-12 14:51:24,user,Есть только это,2024-03-12 15:00:36,12
2094,332154,2024-03-12 14:51:24,user,Обс,2024-03-12 15:00:37,12
2095,332154,2024-03-12 14:51:24,user,Саргиз,2024-03-12 15:00:44,12
2097,332154,2024-03-12 14:51:24,user,А обязательно пиджак?,2024-03-12 15:01:12,12
2098,332154,2024-03-12 14:51:24,user,можешь платье надеть,2024-03-12 15:01:47,12
2099,332154,2024-03-12 14:51:24,user,Пасибо,2024-03-12 15:01:52,12
2100,332154,2024-03-12 14:51:24,user,Я поддерживаю только свой компьютер,2024-03-12 15:02:26,12
2101,332154,2024-03-12 14:51:24,user,И близких👍,2024-03-12 15:02:33,12
2104,332154,2024-03-12 14:51:24,user,акитемфира,2024-03-12 15:03:54,12
2108,332154,2024-03-12 14:51:24,user,Давайте так общатся,2024-03-12 15:04:31,12
2109,332154,2024-03-12 14:51:24,user,Удали папку System32,2024-03-12 15:04:53,16
2110,332154,2024-03-12 14:51:24,user,Чорт,2024-03-12 15:06:41,16
2111,332154,2024-03-12 14:51:24,user,Во,2024-03-12 15:06:50,12
2119,332154,2024-03-12 14:51:24,user,босс,2024-03-12 15:10:36,12
2120,332154,2024-03-12 14:51:24,user,люто,2024-03-12 15:10:38,13
2125,332154,2024-03-12 14:51:24,user,моя игра вообще идеальна,2024-03-12 15:14:50,13
2126,332154,2024-03-12 14:51:24,user,THE ROOOOOOK,2024-03-12 15:16:15,12
2129,332154,2024-03-12 14:51:24,user,Щас бы ещё зайти,2024-03-12 15:28:47,12
2131,332154,2024-03-12 14:51:24,user,"Кароче желаю всем стать хорошими программистами успехов, больших зарплат и меньше ошибок и багов",2024-03-12 15:29:54,14
2132,332154,2024-03-12 14:51:24,user,Блин я знаю прикольный вирус который если запустить то придётся ехать на автобусе 10 часов без остановки и нажимать A и D,2024-03-12 15:31:54,16
2133,332154,2024-03-12 14:51:24,user,Короче весело,2024-03-12 15:31:59,16
2134,332154,2024-03-12 14:51:24,user,я тоже знаю вирусс с,2024-03-12 15:32:02,16
2138,332154,2024-03-12 14:51:24,user,Роман как тебе идея написать вирус?,2024-03-12 15:32:26,16
2139,332154,2024-03-12 14:51:24,user,ну у меня итак неплохой вирус,2024-03-12 15:32:45,16
2140,332154,2024-03-12 14:51:24,user,хоть и короткий,2024-03-12 15:32:49,16
2141,332154,2024-03-12 14:51:24,user,но эффективны,2024-03-12 15:32:53,16
2142,332154,2024-03-12 14:51:24,user,Хороший вирус можно удалить,2024-03-12 15:33:15,16
2143,332154,2024-03-12 14:51:24,user,после этого вируса по моему желанию никто комп больше не откроет,2024-03-12 15:33:16,16
2144,332154,2024-03-12 14:51:24,user,а там даже не в файлах вирус,2024-03-12 15:33:30,16
2145,332154,2024-03-12 14:51:24,user,Типо вирус уд. доступа?,2024-03-12 15:33:36,16
2146,332154,2024-03-12 14:51:24,user,У меня дома только сестра,2024-03-12 15:33:50,12
2149,332154,2024-03-12 14:51:24,user,Сникерсни,2024-03-12 15:34:17,12
2150,332154,2024-03-12 14:51:24,user,милкивейс,2024-03-12 15:34:24,12
2151,332154,2024-03-12 14:51:24,user,что у теббя в браузере открывается 726776841781117832178 вкладок,2024-03-12 15:34:24,12
2153,332154,2024-03-12 14:51:24,user,Легко обойти,2024-03-12 15:34:38,12
2154,332154,2024-03-12 14:51:24,user,а можно без родителей?,2024-03-12 15:34:53,12
2155,332154,2024-03-12 14:51:24,user,Безопасный режим,2024-03-12 15:35:34,12
2156,332154,2024-03-12 14:51:24,user,а зачем Лоботомию делать?,2024-03-12 15:35:41,16
2158,332154,2024-03-12 14:51:24,user,Я скачивал wannacry на виртуалку и удалял его,2024-03-12 15:36:46,16
2159,332154,2024-03-12 14:51:24,user,Лоботомию делать чтобы не втыкал,2024-03-12 15:37:00,16
2160,332154,2024-03-12 14:51:24,user,Сжатая ZIP-папка,2024-03-12 15:38:52,12
2161,332154,2024-03-12 14:51:24,user,Хз,2024-03-12 15:40:05,12
2162,332154,2024-03-12 14:51:24,user,Что,2024-03-12 15:40:07,12
2166,332154,2024-03-12 14:51:24,user,арттем вообще топ,2024-03-12 15:42:52,14
2167,332154,2024-03-12 14:51:24,user,змейка имба,2024-03-12 15:42:55,14
2168,332154,2024-03-12 14:51:24,user,змейка легенда,2024-03-12 15:43:02,14
2169,332154,2024-03-12 14:51:24,user,урааааа всем спасибооо,2024-03-12 15:43:02,14
2170,332154,2024-03-12 14:51:24,user,Всем спасибо,2024-03-12 15:43:12,14
2171,332154,2024-03-12 14:51:24,user,а у меня токо начинается жесть,2024-03-12 15:43:16,12
2172,332154,2024-03-12 14:51:24,user,у меня теперь  раза в неделю,2024-03-12 15:43:23,12
2174,332154,2024-03-12 14:51:24,user,4,2024-03-12 15:43:30,15
2175,332154,2024-03-12 14:51:24,user,раза,2024-03-12 15:43:32,12
2176,332154,2024-03-12 14:51:24,user,неделю,2024-03-12 15:43:33,12
2177,332154,2024-03-12 14:51:24,user,карл,2024-03-12 15:43:34,12
2178,332154,2024-03-12 14:51:24,user,го,2024-03-12 15:43:40,12
2179,332154,2024-03-12 14:51:24,user,вы чеее,2024-03-12 15:43:47,12
2180,332154,2024-03-12 14:51:24,user,гоу,2024-03-12 15:43:48,12
2181,332154,2024-03-12 14:51:24,user,Имба,2024-03-12 15:44:18,14
2185,332154,2024-03-12 14:51:24,user,Случайно получилось,2024-03-12 15:44:48,12
2186,332154,2024-03-12 14:51:24,user,Я могу,2024-03-12 15:44:56,12
2187,332154,2024-03-12 14:51:24,user,а что делать,2024-03-12 15:44:59,12
2189,332154,2024-03-12 14:51:24,user,Я всех забаню,2024-03-12 15:45:13,16
2190,332154,2024-03-12 14:51:24,user,если я буду админом у нас не будет чата,2024-03-12 15:45:26,16
2191,332154,2024-03-12 14:51:24,user,вы тоже?,2024-03-12 15:45:40,12
2192,332154,2024-03-12 14:51:24,user,будем играть в гарлик фон,2024-03-12 15:45:49,15
2193,332154,2024-03-12 14:51:24,user,гарлик,2024-03-12 15:45:56,15
2195,332154,2024-03-12 14:51:24,user,Карлик,2024-03-12 15:46:08,15
2196,332154,2024-03-12 14:51:24,user,Гарик,2024-03-12 15:46:15,12
2197,332154,2024-03-12 14:51:24,user,я уже в джаве,2024-03-12 15:46:20,12
2199,332154,2024-03-12 14:51:24,user,Beam engine,2024-03-12 15:46:32,12
2200,332154,2024-03-12 14:51:24,user,гартик,2024-03-12 15:46:41,12
2201,332154,2024-03-12 14:51:24,user,ЫВХВАЖЫХВАХВА ЙОМАЙО ГАРЛИК,2024-03-12 15:46:45,15
2202,332154,2024-03-12 14:51:24,user,ток щас поняла?ахахха,2024-03-12 15:46:56,12
2203,332154,2024-03-12 14:51:24,user,оооо,2024-03-12 15:46:58,12
2204,332154,2024-03-12 14:51:24,user,тильда,2024-03-12 15:46:59,12
2205,332154,2024-03-12 14:51:24,user,топ,2024-03-12 15:47:02,14
2206,332154,2024-03-12 14:51:24,user,Компьютерная грамотность это ctf?,2024-03-12 15:47:05,12
2207,332154,2024-03-12 14:51:24,user,garlic это чеснок вроде хвахххвы,2024-03-12 15:47:09,12
2208,332154,2024-03-12 14:51:24,user,Можно слово?; 2024-03-12T15:47:10.588Z,2024-03-12 15:47:10,12
2209,332154,2024-03-12 14:51:24,user,Не заметил,2024-03-12 15:47:19,12
2210,332154,2024-03-12 14:51:24,user,соунпад топ,2024-03-12 15:47:29,12
2211,332154,2024-03-12 14:51:24,user,мухахаха,2024-03-12 15:47:34,12
2213,332154,2024-03-12 14:51:24,user,По сути если бы не он меня бы тут не было,2024-03-12 15:48:34,12
2214,332154,2024-03-12 14:51:24,user,Автомобиль?,2024-03-12 15:49:07,12
2215,332154,2024-03-12 14:51:24,user,ХАХХАХВХХВХПХАХВП,2024-03-12 15:49:22,12
2216,332154,2024-03-12 14:51:24,user,Я ОГЛОХ,2024-03-12 15:49:24,12
2217,332154,2024-03-12 14:51:24,user,хихиха,2024-03-12 15:49:28,12
2219,332154,2024-03-12 14:51:24,user,хихихиха,2024-03-12 15:49:37,12
2220,332154,2024-03-12 14:51:24,user,спасибо за все,2024-03-12 15:49:43,14
2221,332154,2024-03-12 14:51:24,user,только этто не вопрос,2024-03-12 15:49:49,12
2222,332154,2024-03-12 14:51:24,user,Вам тоже спасибо,2024-03-12 15:50:04,14
2223,332154,2024-03-12 14:51:24,user,вам тоже спасибо(((( пойду плакатьь,2024-03-12 15:50:06,14
2224,332154,2024-03-12 14:51:24,user,спасибо за всё и до свидания,2024-03-12 15:50:07,14
2225,332154,2024-03-12 14:51:24,user,досвидания,2024-03-12 15:50:11,20
2226,332154,2024-03-12 14:51:24,user,ахзахахха; 2024-03-12T15:50:12.720Z,2024-03-12 15:50:12,12
2227,332154,2024-03-12 14:51:24,user,Я тоже ((; 2024-03-12T15:50:12.648Z,2024-03-12 15:50:12,12
2228,332154,2024-03-12 14:51:24,user,ХВЫХВХАХАВХА,2024-03-12 15:50:14,12
2229,332154,2024-03-12 14:51:24,user,ЗАЗВ,2024-03-12 15:50:16,12
2230,332154,2024-03-12 14:51:24,user,ВИКИНГИИИИ; 2024-03-12T15:50:17.338Z,2024-03-12 15:50:17,12
2231,332154,2024-03-12 14:51:24,user,до свиданияя; 2024-03-12T15:50:20.966Z,2024-03-12 15:50:20,20
2232,332154,2024-03-12 14:51:24,user,333,,15
2233,332284,2024-03-03 07:49:18,user,Привет Влад,2024-03-03 07:58:17,1
2234,332284,2024-03-03 07:49:18,user,привет Сергец,2024-03-03 07:58:52,1
2235,332284,2024-03-03 07:49:18,user,"Сергей""",2024-03-03 07:59:10,12
2236,332284,2024-03-03 07:49:18,user,У меня времени не было,2024-03-03 08:01:10,12
2237,332284,2024-03-03 07:49:18,user,я с понедельника до пятницы не мог,2024-03-03 08:01:25,12
2238,332284,2024-03-03 07:49:18,user,Димы нету,2024-03-03 08:02:08,12
2239,332284,2024-03-03 07:49:18,user,мб ты. ты же главный,2024-03-03 08:13:00,12
2240,332284,2024-03-03 07:49:18,user,Я могу рассказать про пилу и не знаю ещё про что,2024-03-03 08:13:26,12
2241,332284,2024-03-03 07:49:18,user,я могу сказть что понравилось и что можно добавить,2024-03-03 08:14:01,12
2242,332284,2024-03-03 07:49:18,user,И я тоже скажу что мне понравилось и про пилу,2024-03-03 08:14:22,12
2243,332284,2024-03-03 07:49:18,user,я не смогу,2024-03-03 08:15:04,12
2244,332284,2024-03-03 07:49:18,user,"e vtyz ytn dt, rfvths",2024-03-03 08:15:20,12
2249,332284,2024-03-03 07:49:18,user,аа,2024-03-03 08:36:27,12
2250,332284,2024-03-03 07:49:18,user,ясно,2024-03-03 08:36:30,12
2252,332284,2024-03-03 07:49:18,user,У меня есть идея,2024-03-03 08:37:09,12
2253,332284,2024-03-03 07:49:18,user,нууууууу,2024-03-03 08:37:22,12
2254,332284,2024-03-03 07:49:18,user,есть 2Д,2024-03-03 08:37:27,12
2255,332284,2024-03-03 07:49:18,user,там уровень один,2024-03-03 08:37:34,12
2256,332284,2024-03-03 07:49:18,user,Вместо Красного пола сделать из пиксель адвентюре,2024-03-03 08:37:38,12
2257,332284,2024-03-03 07:49:18,user,Из блоков,2024-03-03 08:37:43,12
2258,332284,2024-03-03 07:49:18,user,С помощью тайл мапа,2024-03-03 08:37:50,12
2259,332284,2024-03-03 07:49:18,user,Я могу дополнительно показать свою игру которую потом доделаю,2024-03-03 08:38:35,12
2260,332284,2024-03-03 07:49:18,user,ну просто я когда пытался сделать что то другое то у меня сцена чистилась,2024-03-03 08:38:50,12
2261,332284,2024-03-03 07:49:18,user,Кто будет следущим рассказывать,2024-03-03 08:39:05,12
2262,332284,2024-03-03 07:49:18,user,Я расскажу что я делал в геометри дэш,2024-03-03 08:39:17,12
2263,332284,2024-03-03 07:49:18,user,и про свою игру другу,2024-03-03 08:39:36,12
2264,332284,2024-03-03 07:49:18,user,Я могу потом,2024-03-03 08:39:47,12
2265,332284,2024-03-03 07:49:18,user,После когото,2024-03-03 08:39:52,12
2266,332284,2024-03-03 07:49:18,user,У меня грузиться,2024-03-03 08:40:01,12
2267,332284,2024-03-03 07:49:18,user,мне понравилась эта игр так как мне нраавиться оригинал я бы добавил музыку и брльше уровней разной сложности . так же мне игра нравиться тем что она развивает реакцию,2024-03-03 08:41:34,12
2268,332284,2024-03-03 07:49:18,user,У два вопроса,2024-03-03 08:48:06,12
2269,332284,2024-03-03 07:49:18,user,Что будет если упасть в воду,2024-03-03 08:48:24,12
2270,332284,2024-03-03 07:49:18,user,Понял и ты специально сделал высокий прыжок?,2024-03-03 08:49:34,12
2271,332284,2024-03-03 07:49:18,user,И высокую скорость,2024-03-03 08:50:12,12
2272,332284,2024-03-03 07:49:18,user,а в чем сюжет игры,2024-03-03 08:54:07,12
2273,332284,2024-03-03 07:49:18,user,Стать богатым?,2024-03-03 08:54:29,12
2274,332284,2024-03-03 07:49:18,user,Мне очень понравилось что это остров и там есть вода,2024-03-03 08:55:26,14
2275,332284,2024-03-03 07:49:18,user,Но Глеб вроде хотел чтото показать,2024-03-03 08:55:40,12
2278,332284,2024-03-03 07:49:18,user,да4,2024-03-03 09:00:19,12
2279,332284,2024-03-03 07:49:18,user,да; 2024-03-03T09:00:24.531Z,2024-03-03 09:00:24,12
2281,332284,2024-03-03 07:49:18,user,а после того как ты уничтожиш все метеориты что произойдет,2024-03-03 09:04:28,12
2282,332284,2024-03-03 07:49:18,user,Влад?,2024-03-03 09:05:53,12
2283,332284,2024-03-03 07:49:18,user,секунду,2024-03-03 09:06:30,12
2284,332284,2024-03-03 07:49:18,user,Можешь Влад рассказать как помогал Глебу в создании Геометри дэш 2,2024-03-03 09:06:35,12
2285,332284,2024-03-03 07:49:18,user,можно без?,2024-03-03 09:06:36,12
2286,332284,2024-03-03 07:49:18,user,я подожду,2024-03-03 09:08:26,12
2287,332284,2024-03-03 07:49:18,user,Кстати в предпоследнем уровне я сделаю чтобы персонаж летал на планете и летел к сфере которая в космосе и это сфера большой корабль и на последнем уровне мой персонаж на нём и задача убить всех врагов и взорвать реактор корабля и улететь на корабле и я немного перепутал где надо прыгать до корабля это не другая планета а другая сторона планеты которая где вулканы были с лабиринтом,2024-03-03 09:10:02,12
2288,332284,2024-03-03 07:49:18,user,Я уже придумал как сделать уничтожение реактора,2024-03-03 09:11:11,16
2289,332284,2024-03-03 07:49:18,user,игра совсем простая,2024-03-03 09:11:14,12
2290,332284,2024-03-03 07:49:18,user,крч,2024-03-03 09:12:30,12
2291,332284,2024-03-03 07:49:18,user,задача,2024-03-03 09:12:33,12
2292,332284,2024-03-03 07:49:18,user,собрать все бананы и дойти до кубка,2024-03-03 09:12:48,12
2293,332284,2024-03-03 07:49:18,user,потом появляется окошко,2024-03-03 09:12:57,12
2294,332284,2024-03-03 07:49:18,user,можно выйти и сыграть еще раз,2024-03-03 09:13:07,12
2296,332284,2024-03-03 07:49:18,user,ноу,2024-03-03 09:14:48,12
2298,332284,2024-03-03 07:49:18,user,Отзыв обязательно оставлять?,2024-03-03 09:16:10,12
2299,332284,2024-03-03 07:49:18,user,кстати у меня такой вопрос а почеу илья чальцев перестал у нас вести; 2024-03-03T09:16:30.017Z,2024-03-03 09:16:30,12
2300,332284,2024-03-03 07:49:18,user,Надо родителей позвать?,2024-03-03 09:17:33,12
2301,332284,2024-03-03 07:49:18,user,Там вроде моды научат делать вроде,2024-03-03 09:18:18,12
2302,332284,2024-03-03 07:49:18,user,Я перескажу потомучто у меня наушники,2024-03-03 09:18:33,12
2304,332284,2024-03-03 07:49:18,user,я получил,2024-03-03 09:21:04,12
2305,332284,2024-03-03 07:49:18,user,я его забрал,2024-03-03 09:25:52,12
2306,332284,2024-03-03 07:49:18,user,Когда я оставляю отзыв мне говорят страница не доступна,2024-03-03 09:26:44,12
2307,332284,2024-03-03 07:49:18,user,до свидания; 2024-03-03T09:30:14.172Z,2024-03-03 09:30:14,20
2308,332284,2024-03-03 07:49:18,user,Всем пока; 2024-03-03T09:30:23.370Z,2024-03-03 09:30:23,20
2309,332316,2024-03-03 09:50:40,user,2; 2024-03-03T10:06:48.775Z,2024-03-03 10:06:48,15
2310,332316,2024-03-03 09:50:40,user,2; 2024-03-03T10:06:55.858Z,2024-03-03 10:06:55,15
2311,332316,2024-03-03 09:50:40,user,ОЧЕНЬ ВОЛНУЮСЬ,2024-03-03 10:07:15,12
2312,332316,2024-03-03 09:50:40,user,АААААААААААААААААААААААААААААААААААААААААА!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2024-03-03 10:07:36,12
2313,332316,2024-03-03 09:50:40,user,https://dropmefiles.com/lwiH4,2024-03-03 10:11:46,19
2314,332316,2024-03-03 09:50:40,user,все прикольные,2024-03-03 10:12:20,14
2315,332316,2024-03-03 09:50:40,user,про войну у меня было,2024-03-03 10:18:22,16
2316,332316,2024-03-03 09:50:40,user,АМОГУСУС,2024-03-03 10:29:18,12
2317,332316,2024-03-03 09:50:40,user,нужна будет; 2024-03-03T10:29:38.868Z,2024-03-03 10:29:38,12
2318,332316,2024-03-03 09:50:40,user,Красиво,2024-03-03 11:08:23,14
2319,332316,2024-03-03 09:50:40,user,https://dropmefiles.com/7k1SG; 2024-03-03T11:18:30.110Z,2024-03-03 11:18:30,19
2321,332316,2024-03-03 10:29:59,user,жщшгш3рж5кдешрпдщыешадпрщкегдвшгнарпжщкешвдп=арпщгкелнпоариткгедвоапртибщглевоарптибалеопртюидшевлоартющдшкелвгонрщшуедлогнапрдкгшелвонарпдщкгелонгркщешлоарпдкщнеглпоарпитдкщегвлпоаркредгщлаортущешвортыужшщвдалнорптжушщкапроущкшвгрпофущтшапожыузшевопжзущдкгопжт0з9фущвагпротюзыудвкщрпгокщедвплргоф3озукщпгокпыеющшппозушваритык щгпорвптжупшеыщарпитжквшщпортуежашщдпроуетщвашпдрыузшщпируфзяшыдларвптжшыюущрвтжзуыщеяоэпщзыукпозщриофУЕЩдржо.ти,2024-03-03 10:30:19,15
