ID урока,Дата старта урока,Роль пользователя,Текст сообщения,Дата сообщения,Разметка
417675,2024-03-14 16:50:21,user,но это все авто ожин тип,2024-03-14 17:35:46,0
417675,2024-03-14 16:50:21,user,Прикольно. 7 из 9,2024-03-14 17:35:47,0
417675,2024-03-14 16:50:21,user,в метро на 2 места может сесть 1 человек,2024-03-14 17:35:49,0
417675,2024-03-14 16:50:21,user,я тоже ошибся только с вагоном,2024-03-14 17:36:04,0
417675,2024-03-14 16:50:21,user,еонцерт,2024-03-14 17:36:19,0
417675,2024-03-14 16:50:21,user,вагон смотря у кого какой,2024-03-14 17:36:21,0
417675,2024-03-14 16:50:21,user,фанзона,2024-03-14 17:36:23,0
417675,2024-03-14 16:50:21,user,Фанзона на концерте,2024-03-14 17:36:23,0
417675,2024-03-14 16:50:21,user,концерт,2024-03-14 17:36:26,0
417675,2024-03-14 16:50:21,user,ну я пошёл)),2024-03-14 17:36:43,0
417675,2024-03-14 16:50:21,user,ну я пойду?,2024-03-14 17:36:45,0
417675,2024-03-14 16:50:21,user,я??,2024-03-14 17:36:46,0
417675,2024-03-14 16:50:21,user,Только второй раз не надо в тест перезаходить),2024-03-14 17:37:01,0
417675,2024-03-14 16:50:21,user,брат близнец Сергеича выиграл?,2024-03-14 17:37:02,0
417675,2024-03-14 16:50:21,user,Мне вообще это не нужно ))),2024-03-14 17:37:09,0
417675,2024-03-14 16:50:21,user,картинка не отображается в вопросе,2024-03-14 17:37:13,0
417675,2024-03-14 16:50:21,user,Уберите вопросы с аналогиями. От них физически больно. Тот кто их придумал - садист :),2024-03-14 17:37:15,0
417675,2024-03-14 16:50:21,user,"Сергей, да, походу можно ливать тогда)",2024-03-14 17:37:18,0
417675,2024-03-14 16:50:21,user,все любят),2024-03-14 17:37:25,1
417675,2024-03-14 16:50:21,user,да; 2024-03-14T17:37:29.614Z,2024-03-14 17:37:29,0
417675,2024-03-14 16:50:21,user,Злой близнец?,2024-03-14 17:37:36,0
417675,2024-03-14 16:50:21,user,"А вы сейчас, это вы?",2024-03-14 17:37:39,0
417675,2024-03-14 16:50:21,user,Как из кино?,2024-03-14 17:37:39,0
417675,2024-03-14 16:50:21,user,и он первый,2024-03-14 17:37:41,0
417675,2024-03-14 16:50:21,user,НАУЧИ))),2024-03-14 17:37:44,0
417675,2024-03-14 16:50:21,user,А сейчас это точно не он? )))))),2024-03-14 17:37:46,0
417675,2024-03-14 16:50:21,user,железная маска?)),2024-03-14 17:37:49,0
417675,2024-03-14 16:50:21,user,среди нас,2024-03-14 17:37:51,0
417675,2024-03-14 16:50:21,user,он другую дисциплину ведет?,2024-03-14 17:37:56,0
417675,2024-03-14 16:50:21,user,я на 10 минут старше своего брата,2024-03-14 17:37:57,0
417675,2024-03-14 16:50:21,user,это все связи,2024-03-14 17:37:58,0
417675,2024-03-14 16:50:21,user,"там в одном вопросе разобрался с кодом, а второй как то можно повторить",2024-03-14 17:38:12,0
417675,2024-03-14 16:50:21,user,ложь,2024-03-14 17:38:40,0
417675,2024-03-14 16:50:21,user,Люди могут стоять,2024-03-14 17:38:44,0
417675,2024-03-14 16:50:21,user,Некоторые,2024-03-14 17:38:49,0
417675,2024-03-14 16:50:21,user,там стоят,2024-03-14 17:38:49,0
417675,2024-03-14 16:50:21,user,У нас не пронумеровано,2024-03-14 17:39:02,0
417675,2024-03-14 16:50:21,user,чебурашка на крыше гонял)),2024-03-14 17:39:13,0
417675,2024-03-14 16:50:21,user,вагоны сами являются массивом,2024-03-14 17:39:18,0
417675,2024-03-14 16:50:21,user,у нас 1 общий вагон ),2024-03-14 17:39:24,0
417675,2024-03-14 16:50:21,user,массив может быть из одного элемента?,2024-03-14 17:39:31,0
417675,2024-03-14 16:50:21,user,фейс контрроль,2024-03-14 17:39:31,0
417675,2024-03-14 16:50:21,user,если в европе то да в росси нет),2024-03-14 17:39:38,0
417675,2024-03-14 16:50:21,user,ложьььь,2024-03-14 17:39:44,0
417675,2024-03-14 16:50:21,user,места не пронумероаны,2024-03-14 17:40:06,0
417675,2024-03-14 16:50:21,user,а они друг на други будут))),2024-03-14 17:40:09,0
417675,2024-03-14 16:50:21,user,Не считается,2024-03-14 17:40:10,0
417675,2024-03-14 16:50:21,user,"дело не в билетах, а в самой фан зоне",2024-03-14 17:40:16,0
417675,2024-03-14 16:50:21,user,там места стоячие)),2024-03-14 17:40:16,0
417675,2024-03-14 16:50:21,user,кино да,2024-03-14 17:40:24,0
417675,2024-03-14 16:50:21,user,в фанзоне нет определённых мест,2024-03-14 17:40:26,0
417675,2024-03-14 16:50:21,user,здесь хаотичное их расположение,2024-03-14 17:40:28,0
417675,2024-03-14 16:50:21,user,места пронумерованы,2024-03-14 17:40:28,0
417675,2024-03-14 16:50:21,user,"Расположение ""объектов"" хаотичное",2024-03-14 17:40:29,0
417675,2024-03-14 16:50:21,user,там правило,2024-03-14 17:40:29,0
417675,2024-03-14 16:50:21,user,Точки отсчета нет,2024-03-14 17:40:33,0
417675,2024-03-14 16:50:21,user,там есть ячейки,2024-03-14 17:40:40,0
417675,2024-03-14 16:50:21,user,ячейка остается,2024-03-14 17:40:43,0
417675,2024-03-14 16:50:21,user,"Это странная аналогия, везде по разному",2024-03-14 17:40:48,0
417675,2024-03-14 16:50:21,user,любая толпа может быть массивом),2024-03-14 17:40:50,0
417675,2024-03-14 16:50:21,user,номеров нет,2024-03-14 17:40:51,0
417675,2024-03-14 16:50:21,user,Начало есть у массива и порядковый номер,2024-03-14 17:41:03,0
417675,2024-03-14 16:50:21,user,место в поезде или номер кресла,2024-03-14 17:41:06,0
417675,2024-03-14 16:50:21,user,"да, каждый шкафчик это массив",2024-03-14 17:41:40,0
417675,2024-03-14 16:50:21,user,есть индекс и значение,2024-03-14 17:41:55,0
417675,2024-03-14 16:50:21,user,не в этом смысл,2024-03-14 17:41:56,0
417675,2024-03-14 16:50:21,user,по этому новмеру можно узнать владельца,2024-03-14 17:42:16,0
417675,2024-03-14 16:50:21,user,"шкафчики - это масив, один шкафчик - не масив",2024-03-14 17:42:20,0
417675,2024-03-14 16:50:21,user,вещи его выкинут),2024-03-14 17:42:40,0
417675,2024-03-14 16:50:21,user,пронумерованный шкафчикЁ,2024-03-14 17:42:49,0
417675,2024-03-14 16:50:21,user,о; 2024-03-14T17:42:58.526Z,2024-03-14 17:42:58,0
417675,2024-03-14 16:50:21,user,87; 2024-03-14T17:43:01.617Z,2024-03-14 17:43:01,0
417675,2024-03-14 16:50:21,user,zero,2024-03-14 17:43:04,0
417675,2024-03-14 16:50:21,user,аххахаххаххаха,2024-03-14 17:43:07,0
417675,2024-03-14 16:50:21,user,На лекции было сказано,2024-03-14 17:43:07,0
417675,2024-03-14 16:50:21,user,не успел),2024-03-14 17:43:10,0
417675,2024-03-14 16:50:21,user,он уже прочел ответ,2024-03-14 17:43:20,0
417675,2024-03-14 16:50:21,user,"Было на лекции, 0.",2024-03-14 17:43:21,0
417675,2024-03-14 16:50:21,user,Он написал 0,2024-03-14 17:43:22,0
417675,2024-03-14 16:50:21,user,Даь,2024-03-14 17:43:31,0
417675,2024-03-14 16:50:21,user,В паскале 1,2024-03-14 17:43:32,0
417675,2024-03-14 16:50:21,user,Можно узнать почему 0?,2024-03-14 17:43:32,1
417675,2024-03-14 16:50:21,user,не можно,2024-03-14 17:43:37,0
417675,2024-03-14 16:50:21,user,нельзя это дефолт,2024-03-14 17:43:46,0
417675,2024-03-14 16:50:21,user,ахаха нельзя,2024-03-14 17:43:53,0
417675,2024-03-14 16:50:21,user,тогда нужно считать от 1 до 256,2024-03-14 17:43:56,0
417675,2024-03-14 16:50:21,user,а((,2024-03-14 17:44:00,0
417675,2024-03-14 16:50:21,user,А есть языки где начинается с 1?,2024-03-14 17:44:01,1
417675,2024-03-14 16:50:21,user,Завалили бедного,2024-03-14 17:44:08,0
417675,2024-03-14 16:50:21,user,Можно сделать дочерний класс к массиву и сделать там с 1,2024-03-14 17:44:08,1
417675,2024-03-14 16:50:21,user,"на то он и первый, что нулевой!))",2024-03-14 17:44:08,0
417675,2024-03-14 16:50:21,user,в программирование отсчёт всего идёт с 0,2024-03-14 17:44:17,1
417675,2024-03-14 16:50:21,user,начало индексации фиксированна и начинается с 0,2024-03-14 17:44:34,1
417675,2024-03-14 16:50:21,user,"Магомед, это было в лекции",2024-03-14 17:44:42,0
417675,2024-03-14 16:50:21,user,"в лекции говорилось что 0, потому что так решили ленивые программисты)",2024-03-14 17:44:48,1
417675,2024-03-14 16:50:21,user,чтобы не вычитать 1,2024-03-14 17:44:55,0
417675,2024-03-14 16:50:21,user,потому что 0000 - FFFF,2024-03-14 17:44:56,0
417675,2024-03-14 16:50:21,user,"Магомед это на 2 лекции было, просто примите что индексация начинается с нуля)",2024-03-14 17:45:02,0
417675,2024-03-14 16:50:21,user,можно про array.lenght оч жду,2024-03-14 17:45:02,1
417675,2024-03-14 16:50:21,user,программистам не нравится делать лишний рассчет,2024-03-14 17:45:04,0
417675,2024-03-14 16:50:21,user,Паскаль - нумерация массива с 1,2024-03-14 17:45:05,1
417675,2024-03-14 16:50:21,user,разума,2024-03-14 17:45:05,0
417675,2024-03-14 16:50:21,user,"В VBA есть опция ""Option Base 1"" - и все массивы начинаются с 1 в блоке",2024-03-14 17:45:11,1
417675,2024-03-14 16:50:21,user,а можно разобрать код с array,2024-03-14 17:45:34,1
417675,2024-03-14 16:50:21,user,"смысла нет, лишеня нагрузга на ЦП",2024-03-14 17:45:39,0
417675,2024-03-14 16:50:21,user,Просто использовать <10 и всё будет ок,2024-03-14 17:45:40,0
417675,2024-03-14 16:50:21,user,поэтому начинается с 0,2024-03-14 17:45:51,0
417675,2024-03-14 16:50:21,user,у меня кажись микрофон сдоз,2024-03-14 17:45:56,1
417675,2024-03-14 16:50:21,user,Пятница 13ое,2024-03-14 17:46:04,0
417675,2024-03-14 16:50:21,user,3+10,2024-03-14 17:46:08,0
417675,2024-03-14 16:50:21,user,13; 2024-03-14T17:46:18.606Z,2024-03-14 17:46:18,0
417675,2024-03-14 16:50:21,user,не смотри в чат,2024-03-14 17:46:19,0
417675,2024-03-14 16:50:21,user,игрушка дьявола,2024-03-14 17:46:33,0
417675,2024-03-14 16:50:21,user,давай в чате неправильные ответы писать),2024-03-14 17:46:40,0
417675,2024-03-14 16:50:21,user,"Выход на ""да""",2024-03-14 17:46:45,0
417675,2024-03-14 16:50:21,user,более 40 если input,2024-03-14 17:46:48,0
417675,2024-03-14 16:50:21,user,Возможен вечный цикл,2024-03-14 17:46:48,1
417675,2024-03-14 16:50:21,user,да должно быть направлено в цикл,2024-03-14 17:47:00,1
417675,2024-03-14 16:50:21,user,Возможный вечный цикл,2024-03-14 17:47:01,1
417675,2024-03-14 16:50:21,user,не в этом беда то),2024-03-14 17:47:08,0
417675,2024-03-14 16:50:21,user,правильное расположение на yes или No,2024-03-14 17:47:16,0
417675,2024-03-14 16:50:21,user,бесконечный цикл,2024-03-14 17:47:21,1
417675,2024-03-14 16:50:21,user,если будет больше то цикл будет вечный,2024-03-14 17:47:22,1
417675,2024-03-14 16:50:21,user,16; 2024-03-14T17:47:45.924Z,2024-03-14 17:47:45,0
417675,2024-03-14 16:50:21,user,16; 2024-03-14T17:47:51.863Z,2024-03-14 17:47:51,0
417675,2024-03-14 16:50:21,user,тю 16,2024-03-14 17:47:58,0
417675,2024-03-14 16:50:21,user,https://discord.gg/aCTFKv6D,2024-03-14 18:05:59,1
307751,2024-03-06 10:02:38,user,"winningConditions = [
    [0, 1, 2],
    [3, 4, 5],
    [6, 7, 8],
    [0, 3, 6],
    [1, 4, 7],
    [2, 5, 8],
    [0, 4, 8],
    [2, 4, 6]
]; 2024-03-06T10:53:03.895Z",2024-03-06 10:53:03,1
321813,2024-03-02 12:56:26,user,пока; 2024-03-02T14:29:01.773Z,2024-03-02 14:29:01,0
321813,2024-03-02 12:56:26,user,пока; 2024-03-02T14:29:07.513Z,2024-03-02 14:29:07,0
321813,2024-03-02 12:56:26,user,досвидания; 2024-03-02T14:29:08.331Z,2024-03-02 14:29:08,0
321813,2024-03-02 12:56:26,user,всем привет,2024-03-02 12:58:55,0
321813,2024-03-02 12:56:26,user,салам,2024-03-02 12:59:03,0
321813,2024-03-02 12:56:26,user,здравствуйте,2024-03-02 12:59:12,0
321813,2024-03-02 12:56:26,user,у меня наушники сломались,2024-03-02 12:59:17,1
321813,2024-03-02 12:56:26,user,и у меня микрофон теперь только включается,2024-03-02 12:59:25,1
321813,2024-03-02 12:56:26,user,но не работает,2024-03-02 12:59:29,0
321813,2024-03-02 12:56:26,user,бывавет,2024-03-02 12:59:31,1
321813,2024-03-02 12:56:26,user,а нас только 2 будет чтоли?,2024-03-02 12:59:51,1
321813,2024-03-02 12:56:26,user,почему нас толькоидвое,2024-03-02 12:59:55,0
321813,2024-03-02 12:56:26,user,ой,2024-03-02 13:00:01,0
321813,2024-03-02 12:56:26,user,да сеня тот же вопрос,2024-03-02 13:00:12,0
321813,2024-03-02 12:56:26,user,"Аня, ку",2024-03-02 13:01:00,0
321813,2024-03-02 12:56:26,user,здарова,2024-03-02 13:01:09,0
321813,2024-03-02 12:56:26,user,привет,2024-03-02 13:01:11,0
321813,2024-03-02 12:56:26,user,Андрюха не придет,2024-03-02 13:01:32,0
321813,2024-03-02 12:56:26,user,Саня опоздает,2024-03-02 13:01:36,0
321813,2024-03-02 12:56:26,user,Саши тож не юудет,2024-03-02 13:01:54,0
321813,2024-03-02 12:56:26,user,будет,2024-03-02 13:02:05,1
321813,2024-03-02 12:56:26,user,почему,2024-03-02 13:02:20,1
321813,2024-03-02 12:56:26,user,"он писал, что уехал по делам и просто не успевает вовремя на занятие",2024-03-02 13:02:35,0
321813,2024-03-02 12:56:26,user,а чё ты у меня спрашиваешь у него спроси,2024-03-02 13:03:08,0
321813,2024-03-02 12:56:26,user,меклис привет,2024-03-02 13:03:19,0
321813,2024-03-02 12:56:26,user,ну типо ты сказала что его не будет,2024-03-02 13:03:23,0
321813,2024-03-02 12:56:26,user,"Меклис, ку",2024-03-02 13:03:28,0
321813,2024-03-02 12:56:26,user,саша сказал то что его не будет,2024-03-02 13:04:39,0
321813,2024-03-02 12:56:26,user,не факт,2024-03-02 13:05:02,0
321813,2024-03-02 12:56:26,user,Президент,2024-03-02 13:10:07,0
321813,2024-03-02 12:56:26,user,должны быть,2024-03-02 13:11:38,0
321813,2024-03-02 12:56:26,user,"блин, уже 29 урок",2024-03-02 13:11:40,0
321813,2024-03-02 12:56:26,user,скоро мы не будем видиться каждую неделю(,2024-03-02 13:11:51,0
321813,2024-03-02 12:56:26,user,ага,2024-03-02 13:11:59,0
321813,2024-03-02 12:56:26,user,даа,2024-03-02 13:12:04,0
321813,2024-03-02 12:56:26,user,3 недели осталось,2024-03-02 13:12:19,1
321813,2024-03-02 12:56:26,user,у меня не пустл,2024-03-02 13:13:20,1
321813,2024-03-02 12:56:26,user,"о ема, у меня за эту четверть лишь 3 тройки",2024-03-02 13:13:41,1
321813,2024-03-02 12:56:26,user,у меня там и заполнены только вопросы,2024-03-02 13:13:41,1
321813,2024-03-02 12:56:26,user,надо ссылку на приложение скинуть?,2024-03-02 13:21:13,1
321813,2024-03-02 12:56:26,user,of,2024-03-02 13:21:18,0
321813,2024-03-02 12:56:26,user,ща,2024-03-02 13:21:20,0
321813,2024-03-02 12:56:26,user,где мы его будем делать,2024-03-02 13:22:36,1
321813,2024-03-02 12:56:26,user,можно отойти на 2 минутки?,2024-03-02 13:23:56,1
321813,2024-03-02 12:56:26,user,ладно,2024-03-02 13:24:15,1
321813,2024-03-02 12:56:26,user,конкурентов по нашей теме?,2024-03-02 13:25:00,1
321813,2024-03-02 12:56:26,user,ок,2024-03-02 13:25:11,0
321813,2024-03-02 12:56:26,user,я не могу таблицу редактировать,2024-03-02 13:25:52,1
321813,2024-03-02 12:56:26,user,у меня меня не нажимается что юы пимсать,2024-03-02 13:26:04,1
321813,2024-03-02 12:56:26,user,"все, спасибо",2024-03-02 13:27:19,1
321813,2024-03-02 12:56:26,user,а я случайно отравила запрос на редактировпание,2024-03-02 13:27:53,1
321813,2024-03-02 12:56:26,user,а как скачать,2024-03-02 13:28:53,1
321813,2024-03-02 12:56:26,user,спасибо,2024-03-02 13:29:33,1
321813,2024-03-02 12:56:26,user,да; 2024-03-02T13:29:36.329Z,2024-03-02 13:29:36,1
321813,2024-03-02 12:56:26,user,первый готов,2024-03-02 13:39:25,0
321813,2024-03-02 12:56:26,user,могу,2024-03-02 13:39:38,1
321813,2024-03-02 12:56:26,user,нашего,2024-03-02 13:40:23,0
321813,2024-03-02 12:56:26,user,да,2024-03-02 13:40:33,0
321813,2024-03-02 12:56:26,user,а перерыв скоро?,2024-03-02 13:44:02,1
321813,2024-03-02 12:56:26,user,а что все минусы ставят?,2024-03-02 13:44:27,1
321813,2024-03-02 12:56:26,user,заказ еды,2024-03-02 13:51:07,0
321813,2024-03-02 12:56:26,user,прослушивание музыки,2024-03-02 13:51:23,0
321813,2024-03-02 12:56:26,user,"Нина, у нас проэкт такой",2024-03-02 13:51:35,1
321813,2024-03-02 12:56:26,user,продажа одежды,2024-03-02 13:52:02,0
321813,2024-03-02 12:56:26,user,не,2024-03-02 13:53:13,0
321813,2024-03-02 12:56:26,user,ура,2024-03-02 13:53:26,0
321813,2024-03-02 12:56:26,user,у нас перерыв до 17?,2024-03-02 13:59:44,1
321813,2024-03-02 12:56:26,user,gjyznyj,2024-03-02 14:00:40,0
321813,2024-03-02 12:56:26,user,понятно,2024-03-02 14:00:42,1
321813,2024-03-02 12:56:26,user,МоСКвОй?,2024-03-02 14:02:36,1
321813,2024-03-02 12:56:26,user,в фигма сделать эти таблицы?,2024-03-02 14:03:36,1
321813,2024-03-02 12:56:26,user,"составлять список функций из таблицы, которую мы делали в начале?",2024-03-02 14:04:42,1
321813,2024-03-02 12:56:26,user,а,2024-03-02 14:05:32,0
321813,2024-03-02 12:56:26,user,нормально,2024-03-02 14:25:43,1
321813,2024-03-02 12:56:26,user,"но думаю, что пока этого мало",2024-03-02 14:25:54,1
321813,2024-03-02 12:56:26,user,тоже,2024-03-02 14:25:55,1
321813,2024-03-02 12:56:26,user,красно желтый,2024-03-02 14:27:20,0
321813,2024-03-02 12:56:26,user,красный,2024-03-02 14:27:20,0
321813,2024-03-02 12:56:26,user,красно-желтый,2024-03-02 14:27:24,0
321814,2024-03-09 12:50:28,user,Здравия желаю,2024-03-09 12:59:48,0
321814,2024-03-09 12:50:28,user,Отставить,2024-03-09 13:00:36,0
321814,2024-03-09 12:50:28,user,"Сержант, посему не на учениях?",2024-03-09 13:00:52,0
321814,2024-03-09 12:50:28,user,"Спал, товарищ лейтенант",2024-03-09 13:01:12,0
321814,2024-03-09 12:50:28,user,"Какой я вам лейтинант, ты говоришь с начальником роты",2024-03-09 13:01:48,0
321814,2024-03-09 12:50:28,user,Марш на учения,2024-03-09 13:02:11,0
321814,2024-03-09 12:50:28,user,"извиняюсь, начальник роты",2024-03-09 13:02:14,0
321814,2024-03-09 12:50:28,user,стартую,2024-03-09 13:02:21,0
321814,2024-03-09 12:50:28,user,Тотоже,2024-03-09 13:02:26,0
321814,2024-03-09 12:50:28,user,хахаха,2024-03-09 13:02:40,0
321814,2024-03-09 12:50:28,user,нормально так-то,2024-03-09 13:02:48,1
321814,2024-03-09 12:50:28,user,а где все остальные?,2024-03-09 13:02:52,1
321814,2024-03-09 12:50:28,user,неизвестно,2024-03-09 13:03:00,1
321814,2024-03-09 12:50:28,user,ну 2-их не будет,2024-03-09 13:03:07,1
321814,2024-03-09 12:50:28,user,"нам не хватает товарища лейтенанта, прапорщика,",2024-03-09 13:03:10,0
321814,2024-03-09 12:50:28,user,товарища копа,2024-03-09 13:03:21,0
321814,2024-03-09 12:50:28,user,окопа?,2024-03-09 13:04:04,1
321814,2024-03-09 12:50:28,user,коп,2024-03-09 13:04:31,0
321814,2024-03-09 12:50:28,user,мент,2024-03-09 13:04:33,0
321814,2024-03-09 12:50:28,user,"так, по идее 100 проц должны подключиться 2 человека",2024-03-09 13:04:55,1
321814,2024-03-09 12:50:28,user,Так говорите правильно,2024-03-09 13:04:56,0
321814,2024-03-09 12:50:28,user,Товарища мелиционера,2024-03-09 13:05:06,0
321814,2024-03-09 12:50:28,user,"ну ладно, товарища копчика",2024-03-09 13:05:09,0
321814,2024-03-09 12:50:28,user,милиционера,2024-03-09 13:05:12,0
321814,2024-03-09 12:50:28,user,здравьте,2024-03-09 13:05:14,0
321814,2024-03-09 12:50:28,user,Зрасте,2024-03-09 13:05:15,0
321814,2024-03-09 12:50:28,user,Здрасьте*; 2024-03-09T13:05:19.867Z,2024-03-09 13:05:19,0
321814,2024-03-09 12:50:28,user,так точно,2024-03-09 13:05:47,1
321814,2024-03-09 12:50:28,user,турагенство,2024-03-09 13:05:55,0
321814,2024-03-09 12:50:28,user,опа,2024-03-09 13:06:14,0
321814,2024-03-09 12:50:28,user,афигеть,2024-03-09 13:09:48,0
321814,2024-03-09 12:50:28,user,как быстро время пролетело,2024-03-09 13:09:57,1
321814,2024-03-09 12:50:28,user,дальше,2024-03-09 13:14:00,0
321814,2024-03-09 12:50:28,user,"прототип, варфрейм",2024-03-09 13:22:21,1
321814,2024-03-09 12:50:28,user,Арсений дополняет моё приложение),2024-03-09 13:25:25,1
321814,2024-03-09 12:50:28,user,"ща , у меня там новый номер в тг ,зайду",2024-03-09 13:25:39,1
321814,2024-03-09 12:50:28,user,блин,2024-03-09 13:28:25,0
321814,2024-03-09 12:50:28,user,чет интересное хочу,2024-03-09 13:28:32,1
321814,2024-03-09 12:50:28,user,но не могу придумать,2024-03-09 13:28:37,1
321814,2024-03-09 12:50:28,user,"да, давайте",2024-03-09 13:28:42,1
321814,2024-03-09 12:50:28,user,"спасибо большое, я возьму приложение для изучения английскослов",2024-03-09 13:30:25,1
321814,2024-03-09 12:50:28,user,я тут,2024-03-09 13:44:49,0
321814,2024-03-09 12:50:28,user,я,2024-03-09 13:44:59,0
321814,2024-03-09 12:50:28,user,я примерно так и не писал,2024-03-09 13:46:05,1
321814,2024-03-09 12:50:28,user,та и писал*,2024-03-09 13:46:13,0
321814,2024-03-09 12:50:28,user,здравствуйте у меня получилось зайти,2024-03-09 13:46:24,1
321814,2024-03-09 12:50:28,user,давайте секции для ребенка в школе,2024-03-09 13:49:14,1
321814,2024-03-09 12:50:28,user,если сейчас не успею потом можно доделать?,2024-03-09 13:51:09,1
321814,2024-03-09 12:50:28,user,а окей; 2024-03-09T13:51:15.360Z,2024-03-09 13:51:15,1
321814,2024-03-09 12:50:28,user,Мы делаем структуру и прототип?,2024-03-09 14:06:43,1
321814,2024-03-09 12:50:28,user,И варфрейм?,2024-03-09 14:07:00,1
321814,2024-03-09 12:50:28,user,понял,2024-03-09 14:07:25,0
321814,2024-03-09 12:50:28,user,я тож,2024-03-09 14:27:47,1
321814,2024-03-09 12:50:28,user,структуру отправить или прототип?,2024-03-09 14:28:34,1
321814,2024-03-09 12:50:28,user,сейчас?,2024-03-09 14:28:45,0
321814,2024-03-09 12:50:28,user,покаааа; 2024-03-09T14:30:15.410Z,2024-03-09 14:30:15,0
321814,2024-03-09 12:50:28,user,до свидания; 2024-03-09T14:30:18.755Z,2024-03-09 14:30:18,1
321815,2024-03-16 12:53:39,user,"жесть, уже предпоследний урок",2024-03-16 13:07:12,1
321815,2024-03-16 12:53:39,user,так быстроо,2024-03-16 13:07:13,1
321815,2024-03-16 12:53:39,user,красиво выглядит,2024-03-16 13:14:58,1
321815,2024-03-16 12:53:39,user,можно отойти на 2 минуты,2024-03-16 13:22:48,1
321815,2024-03-16 12:53:39,user,мы щас должны проект дорабатывать получается?,2024-03-16 13:27:45,1
321815,2024-03-16 12:53:39,user,я пока делаю,2024-03-16 13:39:37,0
321815,2024-03-16 12:53:39,user,сразу дизайн,2024-03-16 13:40:21,0
321815,2024-03-16 12:53:39,user,у меня со временем дальше идеи появляются для варфрейма,2024-03-16 13:40:38,1
321815,2024-03-16 12:53:39,user,ну ладно,2024-03-16 13:40:49,0
321815,2024-03-16 12:53:39,user,я поверх делала,2024-03-16 13:41:50,0
321815,2024-03-16 12:53:39,user,"нормально ты так проделал, Санёк",2024-03-16 13:41:51,1
321815,2024-03-16 12:53:39,user,можно попозже немножкооо,2024-03-16 13:43:49,1
321815,2024-03-16 12:53:39,user,"у меня весь дизайн просто слетел, +несколько варфреймов, а ctrl z не помогает..я долго делала, может есть другие варианты, как можно восстановить ?",2024-03-16 13:55:39,1
321815,2024-03-16 12:53:39,user,попробуй кнопкой назад,2024-03-16 13:56:29,1
321815,2024-03-16 12:53:39,user,не горячими клавишами,2024-03-16 13:56:35,1
321815,2024-03-16 12:53:39,user,ну типо вдруг клавиатура отказала,2024-03-16 13:56:47,0
321815,2024-03-16 12:53:39,user,видимо на какую-то клавишу нажала,2024-03-16 13:57:02,1
321815,2024-03-16 12:53:39,user,я тогда еще раз сделаю,2024-03-16 13:57:13,1
321815,2024-03-16 12:53:39,user,"не, не все",2024-03-16 13:57:42,1
321815,2024-03-16 12:53:39,user,не видно,2024-03-16 14:00:54,0
321815,2024-03-16 12:53:39,user,вашей демки нету,2024-03-16 14:01:01,1
321815,2024-03-16 12:53:39,user,попробуйте перезайти,2024-03-16 14:01:22,1
321815,2024-03-16 12:53:39,user,неа,2024-03-16 14:01:37,0
321815,2024-03-16 12:53:39,user,перезайдите,2024-03-16 14:01:52,1
321815,2024-03-16 12:53:39,user,нет,2024-03-16 14:02:08,0
321815,2024-03-16 12:53:39,user,у нас препод выходил на другом курсе,2024-03-16 14:02:33,1
321815,2024-03-16 12:53:39,user,все найс было,2024-03-16 14:02:36,1
321815,2024-03-16 12:53:39,user,есть,2024-03-16 14:03:07,0
321815,2024-03-16 12:53:39,user,работает,2024-03-16 14:03:08,0
321815,2024-03-16 12:53:39,user,продолжать проект?,2024-03-16 14:03:58,1
321815,2024-03-16 12:53:39,user,я решил сделать сначала сайт,2024-03-16 14:15:04,1
321815,2024-03-16 12:53:39,user,а потом уже для него предложение,2024-03-16 14:15:11,1
321815,2024-03-16 12:53:39,user,нет получается,2024-03-16 14:16:44,1
321815,2024-03-16 12:53:39,user,можно я не первый и не последний,2024-03-16 14:17:33,1
321815,2024-03-16 12:53:39,user,сложновато,2024-03-16 14:20:11,1
321815,2024-03-16 12:53:39,user,уже щас кончится предпоследнее занятие,2024-03-16 14:22:57,1
321815,2024-03-16 12:53:39,user,можно я не первый,2024-03-16 14:23:13,1
321815,2024-03-16 12:53:39,user,давайте рандомайзер,2024-03-16 14:23:27,1
321815,2024-03-16 12:53:39,user,рандом страшно,2024-03-16 14:23:31,1
321815,2024-03-16 12:53:39,user,ну дааа,2024-03-16 14:23:36,0
321815,2024-03-16 12:53:39,user,но так интереснее,2024-03-16 14:23:43,1
321815,2024-03-16 12:53:39,user,прикиньте Нина первая,2024-03-16 14:24:02,1
321815,2024-03-16 12:53:39,user,ааааааа,2024-03-16 14:24:32,0
321815,2024-03-16 12:53:39,user,ух,2024-03-16 14:24:32,0
321815,2024-03-16 12:53:39,user,поехали,2024-03-16 14:24:34,1
321815,2024-03-16 12:53:39,user,найс,2024-03-16 14:24:38,1
321815,2024-03-16 12:53:39,user,наайс,2024-03-16 14:24:50,1
321815,2024-03-16 12:53:39,user,нааайс,2024-03-16 14:25:00,1
321815,2024-03-16 12:53:39,user,девочки пока что),2024-03-16 14:25:02,0
321815,2024-03-16 12:53:39,user,нааааайс,2024-03-16 14:25:10,1
321815,2024-03-16 12:53:39,user,пхавпхпхфахыфавхфы,2024-03-16 14:25:19,0
321815,2024-03-16 12:53:39,user,аххах,2024-03-16 14:25:21,0
321815,2024-03-16 12:53:39,user,иеклис,2024-03-16 14:25:32,0
